Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Most_Listened_To_Song,Curse_Words_Per_Day,Starbucks_Visits_Per_Week,Party,Facebook_Friends,Avg_Drinks_Per_Day
121.78,78.82,Ed_Sheeran-Perfect,62.08,6.71,Know_Somethings,304,0.21
124.9,78.57,Other,61.79,1.69,Know_Nothings,338,0.13
121.6,81.8,Rage_Against_The_Machine-Testify,62.12,1.58,Know_Somethings,268,0.24
120.89,82.82,ACDC-ThunderStruck,63.05,15.72,Federalists,303,0.05
114.77,79.96,Drake-Gods_Plan,56.24,7.52,Know_It_Alls,208,0.08
118.39,80.94,Mozart-Die_Zauberflote,59.56,2.68,Know_It_Alls,324,0.14
122.83,83.27,Other,60.42,24.32,Know_Nothings,374,0.05
122.51,77.89,Ed_Sheeran-Perfect,62.47,10.85,Know_It_Alls,406,0.04
118.11,80.17,Ed_Sheeran-Perfect,58.59,11.98,Know_It_Alls,262,0.34
118.25,75.95,Ed_Sheeran-Perfect,58.72,18.18,Know_It_Alls,97,0.21
120.26,80.72,Mozart-Die_Zauberflote,58.83,2.73,Know_It_Alls,292,0.09
119.02,77.48,Drake-Gods_Plan,59.49,13.18,Know_It_Alls,303,0.02
118.45,78.52,Other,63.24,1.23,Know_Nothings,489,0.04
120.32,81.04,Camila_Cabello-Havana,61.28,0.31,Federalists,201,0.08
126.36,83.39,Ed_Sheeran-Perfect,63.38,8.97,Know_It_Alls,364,0.07
118.33,77.23,Ed_Sheeran-Perfect,58.48,17.23,Know_It_Alls,516,0.15
119.06,89.24,Other,60.31,18.33,Know_Nothings,530,0.14
115.96,75.54,Mozart-Die_Zauberflote,59.16,0.57,Know_It_Alls,270,0.01
118.56,77.53,Rage_Against_The_Machine-Testify,60.07,9.45,Know_Somethings,345,0.03
122.42,80.77,Rage_Against_The_Machine-Testify,60.96,6.25,Know_Somethings,402,0.08
125.13,81.15,Drake-Gods_Plan,61.08,3.93,Know_Nothings,412,0.03
120.13,80.69,Drake-Gods_Plan,60.59,0.14,Federalists,319,0.01
118.39,89.11,Camila_Cabello-Havana,60.75,0.24,Federalists,355,0.06
117.05,78.26,Mozart-Die_Zauberflote,59.57,0.54,Know_It_Alls,354,0.09
121.67,76.69,ACDC-ThunderStruck,61.43,2.39,Federalists,384,0.04
123.28,80.47,Mozart-Die_Zauberflote,64.32,4.48,Know_It_Alls,235,0.05
117.36,80.42,Rage_Against_The_Machine-Testify,60.27,1.3,Know_Somethings,434,0.14
118.37,80.96,Other,60.29,41.32,Know_Nothings,187,0.33
116.83,82.69,Drake-Gods_Plan,60.21,3.28,Know_Somethings,410,0.14
115.66,80.72,Ed_Sheeran-Perfect,58.41,5,Know_Somethings,229,0.12
116.1,79.36,Ed_Sheeran-Perfect,58.55,11.47,Know_It_Alls,280,0.07
118.23,77.74,Drake-Gods_Plan,60.65,0.81,Federalists,225,0.1
122.17,78.08,Drake-Gods_Plan,62.11,4.37,Know_Somethings,356,0.05
115.59,81.54,Drake-Gods_Plan,56.7,0.56,Federalists,271,0.35
116.51,89.55,Ed_Sheeran-Perfect,58.81,5.84,Know_Nothings,363,0
118.88,84.13,Ed_Sheeran-Perfect,62.24,18.57,Know_It_Alls,537,0.01
118.46,82.13,Ed_Sheeran-Perfect,62.22,12.68,Know_It_Alls,289,0.12
120.65,80.33,Drake-Gods_Plan,65.54,1.11,Federalists,339,0
117.06,80.95,Drake-Gods_Plan,59.8,4.68,Know_Somethings,503,0.02
122.89,78.01,Drake-Gods_Plan,61.91,0.15,Federalists,209,0.08
119.22,78.12,Drake-Gods_Plan,60.37,2.96,Know_Somethings,222,0.2
117.77,83.04,Drake-Gods_Plan,60,1.42,Federalists,316,0
121.35,84.01,Camila_Cabello-Havana,60.75,0.58,Federalists,339,0.05
122.63,81.72,Ed_Sheeran-Perfect,65.48,20.2,Know_It_Alls,365,0.06
126.98,81.55,Other,66.43,5.55,Know_Nothings,339,0.02
117.3,78.7,Ed_Sheeran-Perfect,61.4,16.77,Know_It_Alls,272,0.02
120.23,80.12,Other,60.58,0.11,Know_Nothings,405,0.02
116.29,80.98,Drake-Gods_Plan,58.57,16.11,Know_It_Alls,221,0.14
116.72,82.58,Drake-Gods_Plan,60.25,10.19,Know_It_Alls,495,0.27
120.37,78.79,Camila_Cabello-Havana,61.34,1.31,Federalists,403,0.11
126.03,80.79,Drake-Gods_Plan,67.91,11.73,Know_It_Alls,145,0.11
124.58,82.12,Drake-Gods_Plan,60.24,3.71,Know_Nothings,366,0.1
118.7,82.97,Ed_Sheeran-Perfect,60.62,4.83,Know_Somethings,332,0.05
117.06,77,Ed_Sheeran-Perfect,62.57,0.49,Federalists,389,0.11
117.88,79.17,ACDC-ThunderStruck,54.9,9.98,Federalists,233,0.09
123.27,80.13,Drake-Gods_Plan,59.74,1.18,Federalists,398,0.01
120.95,85.04,Ed_Sheeran-Perfect,63.31,6.31,Know_Nothings,337,0.13
117.65,79.49,Other,61.69,12.33,Know_Nothings,358,0.03
117.18,79.93,Camila_Cabello-Havana,58.31,2.44,Federalists,401,0.05
116.15,79.49,Drake-Gods_Plan,55.36,10.27,Know_It_Alls,240,0
117.03,81.15,Ed_Sheeran-Perfect,61.68,3.56,Know_Somethings,411,0
120.64,77.66,Rage_Against_The_Machine-Testify,62.34,4.12,Know_Somethings,259,0.03
117.96,76.64,Drake-Gods_Plan,56.31,2.76,Federalists,390,0.09
130.15,76.56,Rage_Against_The_Machine-Testify,66.93,6.19,Know_Somethings,385,0.11
121.77,79.52,Drake-Gods_Plan,63.41,3.35,Know_Somethings,295,0.07
127.34,78.94,Ed_Sheeran-Perfect,65.11,6.02,Know_Nothings,451,0.01
122.35,77.69,Other,61.56,5.77,Know_Nothings,338,0.07
123.9,81.46,Camila_Cabello-Havana,63.85,0.9,Federalists,390,0.04
117.28,79.86,ACDC-ThunderStruck,59.67,2.74,Federalists,293,0.04
116.24,75.29,Other,58.85,10.48,Know_Nothings,308,0.02
118.41,77.93,Ed_Sheeran-Perfect,58.38,3.65,Know_It_Alls,325,0.06
116.7,82.81,ACDC-ThunderStruck,61.48,4.09,Federalists,489,0.01
121.32,76.55,Ed_Sheeran-Perfect,61.05,1.29,Federalists,544,0.09
117.56,83.41,Mozart-Die_Zauberflote,60.06,1.64,Know_It_Alls,334,0.08
121.28,78.88,Other,63.04,5.06,Know_Nothings,161,0.02
116.42,81.68,Ed_Sheeran-Perfect,54.97,7.9,Know_Somethings,293,0.11
121.59,81.1,Camila_Cabello-Havana,58.99,6.89,Know_Nothings,178,0.1
117.45,75.96,Drake-Gods_Plan,59.91,2.59,Federalists,393,0.02
114.66,76.57,Rage_Against_The_Machine-Testify,58.93,1.75,Know_Somethings,381,0
121.35,87.47,Camila_Cabello-Havana,61.85,0.49,Federalists,352,0.04
120.76,81.61,Drake-Gods_Plan,61.4,17.69,Know_It_Alls,440,0.04
125.08,80.64,Camila_Cabello-Havana,65.23,1.59,Federalists,333,0.09
118.35,79.12,ACDC-ThunderStruck,61.74,12.08,Federalists,190,0.31
117.23,76.93,Ed_Sheeran-Perfect,60.89,3.75,Know_It_Alls,437,0.17
119.25,78.69,ACDC-ThunderStruck,59.17,16.72,Federalists,297,0.02
120.9,77.42,Other,60.36,14.97,Know_Nothings,370,0.01
123.67,79.82,Rage_Against_The_Machine-Testify,63.47,2.17,Know_Somethings,439,0
123.97,77.25,Drake-Gods_Plan,63.64,4.86,Know_Somethings,233,0.05
123.88,79.53,ACDC-ThunderStruck,61.85,17.02,Federalists,183,0.14
114.7,77.95,Other,61.38,14.08,Know_Nothings,301,0.18
117.11,81.62,Camila_Cabello-Havana,57.68,2.08,Federalists,174,0.03
121.11,80,Camila_Cabello-Havana,59.16,4.82,Know_Somethings,234,0.01
119.14,77.65,ACDC-ThunderStruck,60.81,6.92,Federalists,279,0.05
117.36,78.7,Ed_Sheeran-Perfect,59.74,11.15,Know_It_Alls,331,0.11
117.1,80.88,Camila_Cabello-Havana,57.53,11.81,Know_It_Alls,526,0.27
123.06,81.77,Camila_Cabello-Havana,63.36,16.67,Know_It_Alls,256,0.1
116.73,77.18,Ed_Sheeran-Perfect,60.08,0.37,Federalists,254,0.32
117.66,84.34,Rage_Against_The_Machine-Testify,61.42,10.36,Know_Somethings,404,0.07
116.23,75.81,Mozart-Die_Zauberflote,57.72,0.78,Know_It_Alls,236,0
122.49,79.67,Rage_Against_The_Machine-Testify,61.93,5.85,Know_Somethings,309,0.07
119.99,79.92,Rage_Against_The_Machine-Testify,58.57,1.38,Know_Somethings,528,0.05
123.52,75.71,ACDC-ThunderStruck,65.53,7.79,Federalists,286,0.06
120.53,79.49,Other,58.49,23,Know_Nothings,524,0.32
118.05,79.12,Ed_Sheeran-Perfect,60.7,2.42,Federalists,304,0.32
122.19,84.84,Drake-Gods_Plan,62.98,2.91,Federalists,284,0.06
123.79,78.78,Mozart-Die_Zauberflote,63.79,0.02,Know_It_Alls,436,0.02
119.54,77.81,Camila_Cabello-Havana,58.52,0.74,Federalists,242,0.02
116.54,80.34,Rage_Against_The_Machine-Testify,58.72,5.34,Know_Somethings,470,0.12
123.28,75.02,Camila_Cabello-Havana,65.13,0.79,Federalists,286,0.04
115.8,76.57,Drake-Gods_Plan,56.88,1.1,Federalists,335,0.15
118.06,82.79,Other,60.55,3.12,Know_Nothings,334,0.03
118.2,82.14,Camila_Cabello-Havana,61.71,27.42,Know_Nothings,353,0.03
117.94,84.7,Camila_Cabello-Havana,57.93,2.57,Federalists,558,0.06
126.69,76.47,Camila_Cabello-Havana,64.4,1.01,Federalists,489,0.01
117.73,81.98,Mozart-Die_Zauberflote,58.97,9.45,Know_It_Alls,407,0.06
118.35,77.21,Ed_Sheeran-Perfect,60.99,3.29,Know_It_Alls,283,0.09
126.81,77.1,Camila_Cabello-Havana,61.72,20.73,Know_Nothings,178,0.11
115.12,81.01,Ed_Sheeran-Perfect,59.31,0.82,Federalists,326,0.03
116.9,78.68,ACDC-ThunderStruck,61.8,10.16,Federalists,244,0.04
121.59,82.97,Camila_Cabello-Havana,61.04,0.22,Federalists,356,0.01
117.8,76.85,Drake-Gods_Plan,55.27,1.06,Federalists,379,0.34
120.7,78.65,Rage_Against_The_Machine-Testify,57.89,4.01,Know_Somethings,190,0.27
115.96,76.81,Ed_Sheeran-Perfect,57.44,10.45,Know_It_Alls,140,0.04
116.92,78.23,Drake-Gods_Plan,60.61,18.31,Know_It_Alls,203,0.15
119.31,82.49,Drake-Gods_Plan,58.62,12.5,Know_It_Alls,279,0.15
122.94,78.55,Drake-Gods_Plan,63.5,4.88,Know_Somethings,339,0.1
122.91,80.12,ACDC-ThunderStruck,64.6,0.42,Federalists,478,0.09
119.94,78.34,ACDC-ThunderStruck,59.09,0.09,Federalists,315,0.03
123.73,81.61,Other,65.72,3.3,Know_Nothings,298,0.24
119.59,77.91,Drake-Gods_Plan,60.68,15.13,Know_It_Alls,251,0.04
118.72,78.73,Rage_Against_The_Machine-Testify,59.61,1.36,Know_Somethings,416,0.02
118.22,79.58,Mozart-Die_Zauberflote,58.59,5.36,Know_It_Alls,412,0.04
125.18,80.12,Ed_Sheeran-Perfect,64.68,1.18,Federalists,482,0.04
117.77,78.29,Other,59.48,3.77,Know_Nothings,195,0.11
120.09,80.06,Other,59.65,0.23,Know_Nothings,364,0.04
118.63,77.5,Rage_Against_The_Machine-Testify,60.05,4.18,Know_Somethings,475,0.01
117.77,86.22,Ed_Sheeran-Perfect,56.34,0.31,Federalists,309,0.08
119.19,79.87,Ed_Sheeran-Perfect,58.65,29.28,Know_Nothings,140,0.03
123.29,80.9,Drake-Gods_Plan,60.58,4.38,Know_Nothings,261,0.08
116.84,82.12,ACDC-ThunderStruck,56.67,0.32,Federalists,234,0.08
122.92,80.04,Camila_Cabello-Havana,61.77,15.02,Know_It_Alls,304,0.01
123.57,78.49,Other,60.93,6.77,Know_Nothings,202,0.01
118.23,81.6,Drake-Gods_Plan,59.07,8.1,Know_Somethings,461,0.02
121.42,80.53,Ed_Sheeran-Perfect,60.02,12.97,Know_It_Alls,383,0.2
122.33,80.51,ACDC-ThunderStruck,63.32,28.39,Federalists,215,0.03
115.62,78.95,Ed_Sheeran-Perfect,57.34,14.14,Know_It_Alls,385,0.05
117.52,77.18,Ed_Sheeran-Perfect,61.44,12.55,Know_It_Alls,266,0.02
117.63,83.23,Camila_Cabello-Havana,57.99,2.65,Federalists,431,0
116.15,81.76,Drake-Gods_Plan,58.91,4.6,Know_Somethings,272,0.14
120.61,78.26,Drake-Gods_Plan,62.6,2.71,Federalists,322,0.02
124.24,86.67,Mozart-Die_Zauberflote,65.84,1.55,Know_It_Alls,316,0.02
116.05,75.81,Camila_Cabello-Havana,62.26,0.65,Federalists,502,0.22
118.7,77.79,ACDC-ThunderStruck,58.75,0.45,Federalists,377,0.03
117.63,77.82,Camila_Cabello-Havana,60.22,2.94,Know_It_Alls,337,0.05
119.5,79.99,Drake-Gods_Plan,62.72,8.64,Know_Somethings,356,0.11
125.02,81.15,Other,61.18,11.37,Know_Nothings,427,0.05
119.75,78.8,Other,58.65,12.38,Know_Nothings,216,0.04
118.16,81.25,Drake-Gods_Plan,61.88,8.55,Know_Somethings,252,0.07
117.36,78.62,Other,62.38,0.46,Know_Nothings,228,0.01
119.21,77.69,Camila_Cabello-Havana,59.9,14.77,Know_It_Alls,272,0.11
122.64,81.69,Other,60.49,14.42,Know_Nothings,203,0
119.83,76.71,ACDC-ThunderStruck,62.38,2.62,Federalists,279,0.15
119.36,76.83,Drake-Gods_Plan,60.67,7.97,Know_It_Alls,265,0.11
124.36,77.84,Drake-Gods_Plan,63.2,10.2,Know_It_Alls,385,0.17
124.69,76.37,Ed_Sheeran-Perfect,64.87,6.32,Know_Somethings,204,0.23
121.09,76.84,Other,59.26,5.55,Know_Nothings,292,0.05
116.08,77.57,ACDC-ThunderStruck,58,9.36,Federalists,406,0.04
116.98,83.04,Ed_Sheeran-Perfect,56.44,17.25,Know_It_Alls,190,0.08
120.51,78.79,ACDC-ThunderStruck,59.96,4.34,Federalists,334,0.08
116.55,78.94,ACDC-ThunderStruck,58.44,11.6,Federalists,287,0.2
123.57,78.11,Camila_Cabello-Havana,64.99,0.02,Federalists,468,0.17
117.78,82.73,Drake-Gods_Plan,61.41,5.55,Know_Somethings,296,0.12
117.39,78.61,Other,60.49,0.1,Know_Nothings,329,0.02
119.45,84.47,Rage_Against_The_Machine-Testify,59.45,6.74,Know_Somethings,378,0.12
117.2,80.2,Drake-Gods_Plan,62.35,7.26,Know_Somethings,302,0
116.17,77.38,Camila_Cabello-Havana,55.54,4.25,Know_It_Alls,370,0.01
120.31,77.82,Ed_Sheeran-Perfect,59.95,3.46,Know_Somethings,359,0.06
118.05,78.43,Drake-Gods_Plan,63.6,3.02,Know_Somethings,510,0
118.65,81.18,Mozart-Die_Zauberflote,54.17,1.19,Know_It_Alls,248,0.1
116.86,75.43,Drake-Gods_Plan,58.91,17.27,Know_It_Alls,421,0.12
115.99,85.3,Camila_Cabello-Havana,56.42,10.21,Know_It_Alls,400,0.15
123.36,77.62,Ed_Sheeran-Perfect,62.35,13.8,Know_It_Alls,403,0.06
114.44,88.66,Camila_Cabello-Havana,56.74,12,Know_It_Alls,379,0.06
117.59,75.35,Mozart-Die_Zauberflote,59.04,0.54,Know_It_Alls,342,0.19
117,75.24,ACDC-ThunderStruck,62.13,18.77,Federalists,309,0.05
122.46,77.53,Drake-Gods_Plan,60.78,0.04,Federalists,438,0.01
119.9,78.47,Other,60.49,1.65,Know_Nothings,466,0.1
118.77,78.67,Rage_Against_The_Machine-Testify,60.51,32.63,Know_Somethings,291,0.06
120.07,79.87,Rage_Against_The_Machine-Testify,60.79,12.99,Know_Somethings,267,0.38
114.04,79.85,Ed_Sheeran-Perfect,56.36,19.65,Know_It_Alls,432,0.02
117.02,81.4,ACDC-ThunderStruck,63.89,2.26,Federalists,392,0.31
120.13,79.37,ACDC-ThunderStruck,66.05,0.55,Federalists,433,0.03
118.82,77.96,Camila_Cabello-Havana,58.5,3.64,Know_Somethings,461,0
128.1,77.11,Mozart-Die_Zauberflote,65.03,16.79,Know_It_Alls,249,0.11
118.6,78.7,ACDC-ThunderStruck,60.22,7.54,Federalists,273,0
122.46,79.68,Ed_Sheeran-Perfect,64.36,2.59,Federalists,196,0.03
118.71,80.8,Rage_Against_The_Machine-Testify,58.95,7.57,Know_Somethings,482,0.09
119.44,83.55,Drake-Gods_Plan,58.68,13.35,Know_It_Alls,392,0.2
127.11,80.74,Mozart-Die_Zauberflote,64.34,3.84,Know_It_Alls,368,0.09
123.89,78.19,Ed_Sheeran-Perfect,62.35,0.87,Federalists,389,0
116.47,78.74,Drake-Gods_Plan,59.61,9.28,Know_It_Alls,399,0.01
119.51,80.64,Camila_Cabello-Havana,59.8,5.95,Know_Somethings,269,0.09
114.82,80.49,Rage_Against_The_Machine-Testify,59.64,21.21,Know_Somethings,443,0.05
125.67,90.32,Rage_Against_The_Machine-Testify,61.24,1.4,Know_Somethings,256,0.02
120.72,82.75,Camila_Cabello-Havana,59.17,7.36,Know_Nothings,447,0.33
120.09,80.23,Other,61.03,0.26,Know_Nothings,403,0.2
115.88,82.88,Camila_Cabello-Havana,60.47,14.24,Know_It_Alls,339,0.03
116.88,75.03,Camila_Cabello-Havana,59.93,0.95,Federalists,423,0.05
115.25,81.33,Drake-Gods_Plan,58.95,12.81,Know_It_Alls,567,0.04
115.46,79.83,Drake-Gods_Plan,61.45,12.27,Know_It_Alls,428,0.16
125.65,84.74,ACDC-ThunderStruck,61.23,20.15,Federalists,242,0.07
119.65,80.75,Drake-Gods_Plan,60.68,7.85,Know_Somethings,356,0.02
115,75.71,Drake-Gods_Plan,59.98,0.75,Federalists,468,0.02
119.01,78.89,Other,56.96,5.71,Know_Nothings,352,0.07
120.01,77.5,ACDC-ThunderStruck,62.27,2.25,Federalists,377,0.01
123.05,78.34,Ed_Sheeran-Perfect,65.48,2.48,Federalists,464,0.25
117.55,79.6,Drake-Gods_Plan,61.6,6.87,Know_Somethings,391,0.33
124.71,83.19,ACDC-ThunderStruck,63.71,3.5,Federalists,282,0.02
120.34,75.26,Rage_Against_The_Machine-Testify,61.91,7.93,Know_Somethings,232,0.01
132.38,78.77,ACDC-ThunderStruck,67.71,4.98,Federalists,487,0.01
116.34,82.06,Rage_Against_The_Machine-Testify,55.73,0.84,Know_Somethings,376,0.04
116.12,76.61,Drake-Gods_Plan,59.54,0.31,Federalists,452,0.06
119.91,79.89,Camila_Cabello-Havana,62.18,6.35,Know_Somethings,353,0.05
115.08,79.84,Camila_Cabello-Havana,56.13,3.65,Know_It_Alls,335,0.2
115.38,80.51,Camila_Cabello-Havana,60.52,0.12,Federalists,524,0.01
120.24,78.31,Drake-Gods_Plan,60.32,2.11,Federalists,324,0.06
127.2,80.49,Camila_Cabello-Havana,63.22,5.64,Know_Nothings,126,0.03
114.33,81.32,Drake-Gods_Plan,60.7,18.6,Know_It_Alls,578,0.02
122.7,89.48,Drake-Gods_Plan,62.9,3.65,Federalists,287,0.04
117.51,83.13,Rage_Against_The_Machine-Testify,60.64,5.69,Know_Somethings,249,0.02
114.43,79.38,Mozart-Die_Zauberflote,60.57,13.42,Know_It_Alls,253,0.02
115.47,81.64,Other,57.9,12.56,Know_Nothings,274,0.22
125.08,76.55,Drake-Gods_Plan,60.89,3.67,Know_Somethings,356,0.03
118.09,79.12,ACDC-ThunderStruck,58.77,13.83,Federalists,293,0.06
125.77,81.23,Ed_Sheeran-Perfect,62.2,1.96,Federalists,438,0.12
116.85,81.93,ACDC-ThunderStruck,59.53,22.34,Federalists,433,0.17
122.8,79.63,Rage_Against_The_Machine-Testify,64.13,5.01,Know_Somethings,378,0.17
115.58,77.95,Rage_Against_The_Machine-Testify,59.73,3.51,Know_Somethings,213,0.1
117.02,77.53,ACDC-ThunderStruck,59.56,9.39,Federalists,270,0.59
116.27,77.03,Rage_Against_The_Machine-Testify,62.9,1.55,Know_Somethings,331,0.14
116,79.21,Camila_Cabello-Havana,56.69,4.84,Know_It_Alls,296,0.02
122.62,78.82,Camila_Cabello-Havana,65.47,2.75,Federalists,478,0.02
118.81,84,Drake-Gods_Plan,60.45,2.28,Federalists,411,0.03
126.01,79,Drake-Gods_Plan,64.07,1.44,Federalists,570,0
125.78,79.53,ACDC-ThunderStruck,67.01,0.82,Federalists,285,0.02
120.48,81.52,Ed_Sheeran-Perfect,60.15,7.07,Know_Somethings,210,0.25
117.91,82.71,Drake-Gods_Plan,59,15.7,Know_It_Alls,525,0.05
116.66,80.64,Drake-Gods_Plan,59.21,6.7,Know_Somethings,411,0.18
123.28,78.12,Drake-Gods_Plan,62.25,3.97,Know_Somethings,220,0.11
122.66,76.27,Other,61.3,3.84,Know_Nothings,419,0.01
118.01,76.13,Drake-Gods_Plan,58.06,0.73,Federalists,348,0.09
119.25,86.97,Camila_Cabello-Havana,57.96,4.79,Know_Nothings,301,0.02
118.35,83.66,Mozart-Die_Zauberflote,61.61,2.25,Know_It_Alls,336,0.15
117.57,83.98,Camila_Cabello-Havana,58.8,22.42,Know_Nothings,353,0.03
119.08,82.37,Camila_Cabello-Havana,62.88,17.62,Know_It_Alls,320,0.04
118.95,78.54,Mozart-Die_Zauberflote,60.75,5.42,Know_It_Alls,161,0.02
120.01,86.48,Rage_Against_The_Machine-Testify,58.44,11.57,Know_Somethings,152,0.09
122.02,77.24,Other,61.2,16.07,Know_Nothings,361,0.11
118.7,82.59,Other,59.25,1.79,Know_Nothings,483,0.2
117.94,78.68,ACDC-ThunderStruck,61.29,1.69,Federalists,289,0.02
119.53,79.56,Mozart-Die_Zauberflote,63.98,3.1,Know_It_Alls,351,0.02
122.52,76.38,Drake-Gods_Plan,61.69,9.01,Know_It_Alls,221,0.08
118.79,81.03,Camila_Cabello-Havana,59.99,0.76,Federalists,350,0.13
121.52,81.11,Drake-Gods_Plan,59.06,2.96,Know_Nothings,339,0
117.06,78.05,Camila_Cabello-Havana,61.48,5.03,Know_It_Alls,461,0.07
128.6,82.49,Other,66.33,1.95,Know_Nothings,318,0.01
116.32,83.12,ACDC-ThunderStruck,59.37,1.13,Federalists,288,0.01
128.46,86.48,Drake-Gods_Plan,65.79,22.02,Know_Nothings,420,0.12
117.18,76.73,Camila_Cabello-Havana,60.58,16.84,Know_It_Alls,410,0.25
122.44,79.78,Rage_Against_The_Machine-Testify,60.04,5.78,Know_Somethings,569,0.05
120.63,75.16,ACDC-ThunderStruck,60.76,0.83,Federalists,353,0.02
115.56,77.78,Drake-Gods_Plan,58.58,7.92,Know_It_Alls,243,0.01
118.02,76.58,Ed_Sheeran-Perfect,58.97,3.78,Know_It_Alls,367,0.1
121.71,82.96,Camila_Cabello-Havana,60.87,5.49,Know_Nothings,414,0.05
119.44,79.54,Rage_Against_The_Machine-Testify,61.26,13.72,Know_Somethings,298,0.09
124.75,79.51,Ed_Sheeran-Perfect,64.61,1.12,Federalists,361,0.34
123.69,91.18,Ed_Sheeran-Perfect,66.03,9.8,Know_It_Alls,330,0.11
122.88,78.65,Camila_Cabello-Havana,63.73,7.67,Know_Somethings,619,0.24
114.66,80.43,Camila_Cabello-Havana,61.85,16.82,Know_It_Alls,393,0
119.76,83.52,Camila_Cabello-Havana,62.14,0.2,Federalists,295,0.05
116.12,77.1,Ed_Sheeran-Perfect,55.06,2.43,Federalists,372,0.04
117.34,76.63,Other,56.14,16.74,Know_Nothings,314,0.1
121.54,81.2,Camila_Cabello-Havana,64.27,32.55,Know_Nothings,331,0.15
119.96,84.07,Ed_Sheeran-Perfect,62.18,8.08,Know_Nothings,391,0.01
119.96,87.06,Camila_Cabello-Havana,59.25,14.65,Know_It_Alls,452,0.03
120.3,79.51,Camila_Cabello-Havana,65.25,1.33,Federalists,330,0.2
122.02,80.39,Drake-Gods_Plan,62.02,1.68,Federalists,186,0.01
121.29,78.92,Other,64.02,3.35,Know_Nothings,229,0.07
122.52,78.83,Camila_Cabello-Havana,62.59,7.7,Know_Somethings,285,0.06
118.65,76.96,Camila_Cabello-Havana,57.38,3.49,Know_It_Alls,228,0.07
127.14,78.7,Ed_Sheeran-Perfect,65.15,10.84,Know_It_Alls,399,0.18
123.35,89.5,Drake-Gods_Plan,63.89,4.63,Federalists,334,0.04
118.31,77.19,Ed_Sheeran-Perfect,58.27,22.97,Know_Nothings,452,0.35
120.85,78.49,Drake-Gods_Plan,66.26,12.01,Know_It_Alls,455,0.09
118.47,80.01,Camila_Cabello-Havana,60.67,3.16,Know_Somethings,458,0.1
118.93,77.67,ACDC-ThunderStruck,61.63,7.6,Federalists,409,0.39
122.41,79.25,ACDC-ThunderStruck,64.94,12.33,Federalists,137,0.04
115.01,77.16,Other,56.85,19.52,Know_Nothings,342,0.14
119.37,77.4,Other,62.47,6.54,Know_Nothings,289,0.12
119.15,79.25,Mozart-Die_Zauberflote,57.61,7.15,Know_It_Alls,275,0.1
122.98,78.83,Rage_Against_The_Machine-Testify,63.31,1.65,Know_Somethings,448,0.01
123.66,80.21,Ed_Sheeran-Perfect,66.72,7.45,Know_Nothings,302,0.01
118.98,78.07,Camila_Cabello-Havana,60.26,4.77,Know_Somethings,260,0.11
117.62,80.03,Other,60.39,3.42,Know_Nothings,411,0.06
116.37,82.56,Drake-Gods_Plan,57.95,18.01,Know_It_Alls,398,0.11
120.53,78.64,Drake-Gods_Plan,57.01,26.11,Know_Nothings,328,0.03
124.31,80.52,Drake-Gods_Plan,61.14,5.05,Know_Nothings,345,0.03
120.23,85.83,Other,62.04,1.55,Know_Nothings,320,0.23
119.61,77.53,Drake-Gods_Plan,62.51,6.27,Know_Somethings,408,0
121.1,78.77,Ed_Sheeran-Perfect,63.38,4.65,Know_Somethings,412,0.17
122.42,79.88,Other,61.24,17.38,Know_Nothings,220,0.13
121.69,79.03,Rage_Against_The_Machine-Testify,63.15,10.86,Know_Somethings,292,0.08
120.52,76.93,Rage_Against_The_Machine-Testify,63.11,3.22,Know_Somethings,391,0.14
115.29,78.62,Camila_Cabello-Havana,61.69,0.31,Federalists,319,0.03
119.31,75.5,Camila_Cabello-Havana,58.3,28.8,Know_Nothings,398,0.01
122.39,83.3,Ed_Sheeran-Perfect,61.45,2.69,Federalists,341,0.11
120.05,79.62,Camila_Cabello-Havana,58.96,6.6,Know_Somethings,302,0.05
116.27,78.74,Ed_Sheeran-Perfect,57.11,2.91,Federalists,403,0
128.31,78.74,Ed_Sheeran-Perfect,60.71,18.71,Know_It_Alls,261,0
124.43,77.21,Camila_Cabello-Havana,66.86,1.99,Federalists,260,0.02
116.65,83.03,Drake-Gods_Plan,61.76,5.63,Know_Somethings,305,0.18
123.86,77.97,Ed_Sheeran-Perfect,63.53,16.9,Know_It_Alls,274,0.04
115.56,80.41,Rage_Against_The_Machine-Testify,56.33,5.17,Know_Somethings,389,0.26
119.18,77.72,Drake-Gods_Plan,61.47,3.06,Know_Somethings,467,0.03
122.56,79.06,Other,63.02,8.56,Know_Nothings,326,0.01
124.22,79.04,Drake-Gods_Plan,65.37,2.41,Federalists,306,0.04
121.74,81.93,Rage_Against_The_Machine-Testify,60.69,8.98,Know_Somethings,303,0.12
119.17,84.7,Ed_Sheeran-Perfect,59.84,1.27,Federalists,355,0.06
117.23,84.85,Drake-Gods_Plan,58.55,18.34,Know_It_Alls,386,0.03
120.31,77.05,Camila_Cabello-Havana,60.28,0.32,Federalists,322,0.08
116.72,75.41,Drake-Gods_Plan,58.88,18.48,Know_It_Alls,333,0.04
117.84,81.18,Camila_Cabello-Havana,57.6,9.23,Know_It_Alls,380,0.02
121.38,78.69,ACDC-ThunderStruck,60.56,4.96,Federalists,165,0.01
124.08,80.71,Camila_Cabello-Havana,63.15,8.16,Know_Nothings,398,0.04
